mission_id,sector_id,target_name,mission_type,centre_lat,centre_lng,north,south,east,west,detection_count,airplane_count,airport_count,storage_tank_count,average_confidence,raw_image_url,prediction_image_url
mission_20260528141144,A1,Nur Khan Base,Reconnaissance Patrol,33.61584974116661,73.09447613267804,33.618844111749915,33.612855370583304,73.09807156633903,73.09088069901706,8,8,0,0,0.8655,/captures/missions/mission_20260528141144/raw/sector_A1.jpg,/captures/missions/mission_20260528141144/predictions/sector_A1_pred.jpg
mission_20260528141144,A2,Nur Khan Base,Reconnaissance Patrol,33.61584974116661,73.10166700000002,33.618844111749915,33.612855370583304,73.105262433661,73.09807156633903,3,2,1,0,0.7319,/captures/missions/mission_20260528141144/raw/sector_A2.jpg,/captures/missions/mission_20260528141144/predictions/sector_A2_pred.jpg
mission_20260528141144,A3,Nur Khan Base,Reconnaissance Patrol,33.61584974116661,73.10885786732197,33.618844111749915,33.612855370583304,73.11245330098295,73.10526243366098,0,0,0,0,0,/captures/missions/mission_20260528141144/raw/sector_A3.jpg,/captures/missions/mission_20260528141144/predictions/sector_A3_pred.jpg
mission_20260528141144,B1,Nur Khan Base,Reconnaissance Patrol,33.609860999999995,73.09447613267804,33.612855370583304,33.60686662941669,73.09807156633903,73.09088069901706,2,2,0,0,0.604,/captures/missions/mission_20260528141144/raw/sector_B1.jpg,/captures/missions/mission_20260528141144/predictions/sector_B1_pred.jpg
mission_20260528141144,B2,Nur Khan Base,Reconnaissance Patrol,33.609860999999995,73.10166700000002,33.612855370583304,33.60686662941669,73.105262433661,73.09807156633903,16,16,0,0,0.8574,/captures/missions/mission_20260528141144/raw/sector_B2.jpg,/captures/missions/mission_20260528141144/predictions/sector_B2_pred.jpg
mission_20260528141144,B3,Nur Khan Base,Reconnaissance Patrol,33.609860999999995,73.10885786732197,33.612855370583304,33.60686662941669,73.11245330098295,73.10526243366098,2,1,1,0,0.4295,/captures/missions/mission_20260528141144/raw/sector_B3.jpg,/captures/missions/mission_20260528141144/predictions/sector_B3_pred.jpg
mission_20260528141144,C1,Nur Khan Base,Reconnaissance Patrol,33.60387225883339,73.09447613267804,33.6068666294167,33.60087788825009,73.09807156633903,73.09088069901706,0,0,0,0,0,/captures/missions/mission_20260528141144/raw/sector_C1.jpg,/captures/missions/mission_20260528141144/predictions/sector_C1_pred.jpg
mission_20260528141144,C2,Nur Khan Base,Reconnaissance Patrol,33.60387225883339,73.10166700000002,33.6068666294167,33.60087788825009,73.105262433661,73.09807156633903,0,0,0,0,0,/captures/missions/mission_20260528141144/raw/sector_C2.jpg,/captures/missions/mission_20260528141144/predictions/sector_C2_pred.jpg
mission_20260528141144,C3,Nur Khan Base,Reconnaissance Patrol,33.60387225883339,73.10885786732197,33.6068666294167,33.60087788825009,73.11245330098295,73.10526243366098,0,0,0,0,0,/captures/missions/mission_20260528141144/raw/sector_C3.jpg,/captures/missions/mission_20260528141144/predictions/sector_C3_pred.jpg
